timestamp,s_ph_sil_tput,f_k_rdf_tput,f_k_rdf_ncv,f_k_coal_tput,f_k_coal_ncv
2023-01-02 10:00:00,147.29109237090293,8.290172457972629,5212.456970356728,6.110677355546071,5500.0
2023-01-02 11:00:00,157.34248666446248,11.334979818559228,5433.185932578634,3.2245537747051474,5500.0
2023-01-02 12:00:00,144.91100347935577,9.089392849259266,5344.346844327201,5.030497969244143,5500.0
2023-01-02 13:00:00,163.12885746324102,9.954127408597506,5614.802841971391,5.325774323919536,5500.0
2023-01-02 14:00:00,163.18709414776237,10.964923633391724,5296.512379013752,4.685105092347024,5500.0
2023-01-02 15:00:00,175.24946903894613,11.338380079544066,5324.258609840815,5.418110597874522,5500.0
2023-01-02 16:00:00,168.66370383060385,8.998118956891698,4892.514259504607,7.549647585891526,5500.0
2023-01-02 17:00:00,167.27091153113875,11.149498036541885,4897.286063762662,5.603136734278645,5500.0
2023-01-02 18:00:00,159.01986171333883,11.181381996611448,5004.835938666994,3.7794145729888826,5500.0
2023-01-02 19:00:00,171.11095842388755,10.56592695443051,5159.710545924055,5.273227535199498,5500.0
2023-01-02 20:00:00,148.1189733580164,10.914180242610817,5082.309582775492,4.189795315345389,5500.0
2023-01-02 21:00:00,155.34849171862408,9.018890024554327,5437.906755450754,5.7970031857929625,5500.0
2023-01-02 22:00:00,172.60194288378656,9.456885887125058,4862.976430013679,7.9308880726023645,5500.0
2023-01-02 23:00:00,138.99572552994863,10.8790170520558,5070.290041390138,3.1517087865556466,5500.0
2023-01-03 00:00:00,157.622828379843,8.509151196236612,5178.401700395618,6.5754791431213535,5500.0
2023-01-03 01:00:00,152.4462701263748,8.001623758789151,5058.222345182035,7.58968624187218,5500.0
2023-01-03 02:00:00,164.9606716858861,9.76863919721923,4992.331260890191,6.502394195848763,5500.0
2023-01-03 03:00:00,166.11626441369447,8.339182146900487,5263.906808923695,7.4259982327224465,5500.0
2023-01-03 04:00:00,181.95050260449784,10.691182682228668,5002.17659939756,7.497481510141944,5500.0
2023-01-03 05:00:00,156.0355187234441,8.777740946958836,5426.718825441454,5.676547452195055,5500.0
2023-01-03 06:00:00,178.72273941592738,8.426349186254155,5182.631574548461,8.82616496212305,5500.0
2023-01-03 07:00:00,156.23881210084124,10.670310930345412,5689.103207759803,3.636414004056661,5500.0
2023-01-03 08:00:00,177.33589963370292,10.877095845103868,5254.300348341962,7.613916600057713,5500.0
2023-01-03 09:00:00,159.4135230661998,8.988958950038638,5373.895293098541,6.645861355530618,5500.0
2023-01-03 10:00:00,162.9975144492173,8.309933415458943,5057.155335776837,8.019387608229644,5500.0
2023-01-03 11:00:00,160.79944497580567,8.925045918912748,5424.554831069147,6.069895187949596,5500.0
2023-01-03 12:00:00,156.53433082148408,9.663096936412623,4986.150950562969,6.068107566411778,5500.0
2023-01-03 13:00:00,164.73732214747668,11.426928129215737,5489.035118506263,3.498690216156553,5500.0
2023-01-03 14:00:00,154.49782733610184,10.184529238935356,5342.927330047117,4.230749915548172,5500.0
2023-01-03 15:00:00,158.86634419516412,9.34451817479353,5411.227696525515,5.485671907415108,5500.0
2023-01-03 16:00:00,159.35872435652337,10.48902784389626,4824.269806714624,5.680639738759179,5500.0
2023-01-03 17:00:00,148.39000854917865,8.20113853395451,5141.193477769326,6.113745938116319,5500.0
2023-01-03 18:00:00,167.21800194266305,11.00803929421914,5548.731856639745,4.298163126230514,5500.0
2023-01-03 19:00:00,171.7740070427319,10.607018620975557,5478.809883653574,5.366859153446567,5500.0
2023-01-03 20:00:00,161.40328156421984,10.797859884984604,5490.208288520616,3.6331394223398648,5500.0
2023-01-03 21:00:00,164.80337809340818,11.27720469724434,5668.248695730679,3.2821970321397105,5500.0
2023-01-03 22:00:00,173.02749670258137,10.860058820197874,4868.396830058754,6.218407600262904,5500.0
2023-01-03 23:00:00,175.03892008765732,8.484220260269261,5685.459916363205,8.01587605836064,5500.0
2023-01-04 00:00:00,158.04792148011083,10.023843158708312,5107.108057375155,5.799090032385967,5500.0
2023-01-04 01:00:00,166.30001127657854,10.935181216053568,5668.9263581142695,4.864607015597165,5500.0
2023-01-04 02:00:00,161.26788702015847,9.742297972015578,5457.92359287461,4.68783433617288,5500.0
2023-01-04 03:00:00,168.65847424867587,9.858833866412926,5349.298533807469,5.17829379503302,5500.0
2023-01-04 04:00:00,167.35882017590228,8.848479400718956,5518.049121145287,6.7437919785172245,5500.0
2023-01-04 05:00:00,164.76884516811523,8.040604457754709,5653.256319999328,6.312845114172125,5500.0
2023-01-04 06:00:00,169.23463125757502,9.963285340314345,5513.639581319086,5.861092208877491,5500.0
2023-01-04 07:00:00,164.74227515821218,10.32622234132947,5225.934439883572,5.301386092454382,5500.0
2023-01-04 08:00:00,166.30459630190245,10.811419768743075,5043.824784278577,5.727612151771009,5500.0
2023-01-04 09:00:00,154.01007414991705,10.143455861535,5485.970648535693,4.159742271718799,5500.0
2023-01-04 10:00:00,159.01574850504971,11.906428091532227,5272.173182197747,3.251928685351815,5500.0
2023-01-04 11:00:00,153.20727051747912,8.717766174741612,4812.733530530458,6.600046192493942,5500.0
2023-01-04 12:00:00,163.876239793772,11.473844789051777,5241.790825071401,4.474258836051624,5500.0
2023-01-04 13:00:00,159.06170753943218,8.737454681560326,4846.23904546522,7.787932676484978,5500.0
2023-01-04 14:00:00,169.22084426867917,8.296328681022558,5366.501136256798,8.360171353883612,5500.0
2023-01-04 15:00:00,171.52350557405254,11.162963319373677,5003.118423358531,6.00388270846442,5500.0
2023-01-04 16:00:00,152.97279802282964,11.960125041867192,5074.842219887424,3.3449194536411477,5500.0
2023-01-04 17:00:00,153.6462107625778,10.641712548768147,4941.3513840427895,5.049323423575316,5500.0
2023-01-04 18:00:00,144.28018628342463,10.811950232374869,5208.628193766339,3.3771819797794644,5500.0
2023-01-04 19:00:00,157.18015867530536,10.590538893609923,5617.570300691345,4.418741463856288,5500.0
2023-01-04 20:00:00,169.9141335778999,9.154442353223367,4911.918292357237,7.4394490201014065,5500.0
2023-01-04 21:00:00,175.20282453336137,9.975180877380337,4872.397666709371,8.047490040420335,5500.0
2023-01-04 22:00:00,155.93384196267394,8.36530754652394,5665.719991973553,5.507289630060612,5500.0
2023-01-04 23:00:00,164.045972665221,8.160926692578464,5480.641947371301,7.784295180768212,5500.0
2023-01-05 00:00:00,168.7205248357479,10.341318501111417,5371.306247508678,5.676187275594065,5500.0
2023-01-05 01:00:00,156.08774090512517,10.680534038084742,5571.959784960318,3.8215363053742117,5500.0
2023-01-05 02:00:00,171.95659448282302,9.819303634406918,5083.065441453151,6.6772312523749795,5500.0
2023-01-05 03:00:00,161.24533773196438,8.75033016557811,5125.601423236508,6.848739886315913,5500.0
2023-01-05 04:00:00,165.60017073446218,10.196878556341327,5634.905484760003,5.549477615374918,5500.0
2023-01-05 05:00:00,162.4552615376866,8.63351265522093,5295.755106302403,6.798074747913653,5500.0
2023-01-05 06:00:00,159.2505986251177,11.328572695075605,5248.537954236475,4.170643776540253,5500.0
2023-01-05 07:00:00,136.48202076111633,11.920978530413501,5019.357815467624,2.1707452668548526,5500.0
2023-01-05 08:00:00,174.717094489561,11.517305020585905,5577.62424098573,4.774366003335407,5500.0
2023-01-05 09:00:00,137.80759397187703,10.030950703238625,5538.4945258670205,2.239959947848396,5500.0
2023-01-05 10:00:00,159.79125936854666,10.154322310815495,5110.611547523707,5.360554799480427,5500.0
2023-01-05 11:00:00,158.87046606497339,8.754609494828422,5427.748584858514,6.341769945058194,5500.0
2023-01-05 12:00:00,174.2414582631721,11.245635610259507,5147.470877241884,5.89196440728293,5500.0
2023-01-05 13:00:00,176.34443620637177,8.148078445382305,5252.062035119669,9.415795925360088,5500.0
2023-01-05 14:00:00,171.4693782409919,10.103804347230245,5211.235267026818,6.995267483086803,5500.0
2023-01-05 15:00:00,163.1400128476406,9.877962403938927,5672.283267516796,5.369485357551284,5500.0
2023-01-05 16:00:00,177.34067159628577,11.409365346263572,5573.40796575144,4.705327448744352,5500.0
2023-01-05 17:00:00,175.59512212862737,11.489532069594144,4832.309189853918,6.2593167970946215,5500.0
2023-01-05 18:00:00,141.19104753429193,11.490316930428364,5199.310696495535,2.6352029113934177,5500.0
2023-01-05 19:00:00,147.03090495598116,10.263712247663747,5513.2675264928575,3.3135590721584194,5500.0
2023-01-05 20:00:00,148.6380001249632,9.01590935765417,5029.794037343238,6.286670294940729,5500.0
2023-01-05 21:00:00,153.57618128553528,10.55575480944005,5181.878044614808,4.087957075904024,5500.0
2023-01-05 22:00:00,159.62234854617378,10.287690769402955,5317.330737160781,4.719170770883309,5500.0
2023-01-05 23:00:00,172.4835602077416,8.196177003104,5345.765843768827,7.8591399075542565,5500.0
2023-01-06 00:00:00,141.7644382782051,10.428259992657065,5117.088860251785,3.5816830143051717,5500.0
2023-01-06 01:00:00,170.92765583384238,10.636726161267015,5554.503405266265,5.545906197736437,5500.0
2023-01-06 02:00:00,163.632807473966,9.763292760651247,5321.616424831563,6.783303104949719,5500.0
2023-01-06 03:00:00,146.0805118823547,8.702560281777227,4918.9438179721055,6.075414866711909,5500.0
2023-01-06 04:00:00,166.11793467377038,11.321890478269589,5031.273076106936,6.1558949274257975,5500.0
2023-01-06 05:00:00,180.74606120810452,9.354861015207545,4903.652736704784,9.076804773550904,5500.0
2023-01-06 06:00:00,157.62920067898236,10.689363189404052,5326.10408248695,4.033975452954926,5500.0
2023-01-06 07:00:00,172.43108138460838,8.88546880029596,4856.895337044176,7.979958845316161,5500.0
2023-01-06 08:00:00,153.38521337709574,8.388767994487287,5598.533377675652,5.648489771071893,5500.0
2023-01-06 09:00:00,171.38651332238922,11.783896343117728,5177.214078073251,4.530895943359918,5500.0
2023-01-06 10:00:00,158.3793400323744,9.957388151158458,5167.30429712793,5.6901663591125855,5500.0
2023-01-06 11:00:00,194.4274045275195,9.434695364849272,5158.325678469936,9.214785860857997,5500.0
2023-01-06 12:00:00,170.94956202985077,10.651074952247912,5377.5340205098955,5.385158109427164,5500.0
2023-01-06 13:00:00,166.50428151808586,8.503695541232172,5308.120178317167,7.48453124343595,5500.0
2023-01-06 14:00:00,169.44570399769756,8.590216719765774,5610.477932068582,6.883580211201188,5500.0
2023-01-06 15:00:00,154.81819312013363,10.644230570389267,4823.202134807579,4.9395065285952136,5500.0
2023-01-06 16:00:00,168.74997626089433,10.982661100135983,5228.621368880925,5.131808048265397,5500.0
2023-01-06 17:00:00,146.4826481111897,11.781662571880425,4839.028533209254,3.7171143324878475,5500.0
2023-01-06 18:00:00,159.39742387919932,10.744389984248931,5241.2419687298025,4.744608698309137,5500.0
2023-01-06 19:00:00,149.72274989164876,10.532306897204062,5293.520790643524,3.2684170858556003,5500.0
2023-01-06 20:00:00,162.00775160094034,10.807117674184266,5567.513463566018,4.299768446087587,5500.0
2023-01-06 21:00:00,164.8263457622986,9.806219663861127,5005.644216928126,6.976092866041077,5500.0
2023-01-06 22:00:00,158.4073396771485,9.707056025043832,5398.597076754278,5.149216353638471,5500.0
2023-01-06 23:00:00,172.05621246478853,10.345860330957908,5305.427772592865,6.063457485450152,5500.0
2023-01-07 00:00:00,152.495160753842,11.001137001005914,5581.282933982158,3.0275629467304133,5500.0
2023-01-07 01:00:00,161.69792926479795,10.62694521195261,5001.820382196809,5.6104093255982415,5500.0
2023-01-07 02:00:00,166.5941238373668,11.380620645313432,5677.091941913137,3.5123487208606057,5500.0
2023-01-07 03:00:00,162.51404715317216,11.716337163979745,5546.514710963696,3.974133017811935,5500.0
2023-01-07 04:00:00,165.03223833334636,9.359298627109034,4805.495210463293,7.1209655593682095,5500.0
2023-01-07 05:00:00,158.01652271543784,10.532688050622056,4827.591388542815,6.125912966277098,5500.0
2023-01-07 06:00:00,157.91338575720513,9.480212369908015,5449.436370968406,5.625085733074026,5500.0
2023-01-07 07:00:00,144.6211000833381,10.695874842452453,5044.892559191597,4.133300787357703,5500.0
2023-01-07 08:00:00,158.63208211709266,11.019772574673482,4902.435757299181,5.264813187830796,5500.0
2023-01-07 09:00:00,165.9645045256955,10.668530234945399,4840.875626343985,6.1190616664701,5500.0
2023-01-07 10:00:00,154.25815817935248,9.022078016085837,5095.310120344057,5.955316695773707,5500.0
2023-01-07 11:00:00,166.9917426845892,11.333416809679512,5525.580167910088,3.9329810464843526,5500.0
2023-01-07 12:00:00,166.17203431797824,8.460693490655192,4818.770903122274,8.299872803854411,5500.0
2023-01-07 13:00:00,172.06419235451548,11.679079006965539,4879.316893168097,5.174925018717877,5500.0
2023-01-07 14:00:00,163.20271358462745,9.583066787437332,5079.247105652275,6.764284354037264,5500.0
2023-01-07 15:00:00,148.3695992946075,8.456106559354211,5258.956856090675,5.694044637491723,5500.0
2023-01-07 16:00:00,181.54499624795895,11.260148023000056,5012.641964052052,7.2299594039986435,5500.0
2023-01-07 17:00:00,167.32608459111466,10.622036042074956,4959.431516052507,5.8274967954587,5500.0
2023-01-07 18:00:00,178.17856478209876,9.795621027980252,5631.738832547094,7.077094476962805,5500.0
2023-01-07 19:00:00,175.7359596935479,10.508869627599086,4935.861661253769,7.185454716953452,5500.0
2023-01-07 20:00:00,155.33634718585665,8.224688480852311,5256.6031967608005,6.232432954425352,5500.0
2023-01-07 21:00:00,175.83192014738907,10.028271269335821,5216.440493034545,6.744310135509497,5500.0
2023-01-07 22:00:00,172.34198040631063,11.239263670791885,5386.653709183749,5.346186307123771,5500.0
2023-01-07 23:00:00,150.59847875908537,10.01819600600383,4955.303020292728,4.900077900572333,5500.0
2023-01-08 00:00:00,157.82245844621877,8.634984831926165,5135.566783891194,6.462508603153477,5500.0
2023-01-08 01:00:00,153.10430491779246,11.156907726254659,5382.5748212723765,3.222577046809676,5500.0
2023-01-08 02:00:00,171.17592199986072,11.62537078865471,5585.951695854485,4.428053337841718,5500.0
2023-01-08 03:00:00,150.53892282587844,11.87078603077098,5428.631966530693,2.168106156393796,5500.0
2023-01-08 04:00:00,170.88333175138507,9.5067172242252,5512.495762077189,6.324165337597051,5500.0
2023-01-08 05:00:00,181.6035044444468,10.741657761110305,5273.754005760757,7.436079247331736,5500.0
2023-01-08 06:00:00,156.28119123189526,8.721051691507379,4992.77339508801,6.908206740637909,5500.0
2023-01-08 07:00:00,154.56048061986607,8.308660337203506,5559.985549817295,6.646999150390143,5500.0
2023-01-08 08:00:00,165.25758198738933,9.5068794832901,4946.022490879605,6.495166323952092,5500.0
2023-01-08 09:00:00,158.1851045203018,10.705451688754131,5013.777181302233,5.321087869190354,5500.0
2023-01-08 10:00:00,167.73712455052575,10.136044598793045,5078.521106906511,6.3287519728020225,5500.0
2023-01-08 11:00:00,169.09417240445293,11.788520680976491,5685.995814178419,4.0764544069413855,5500.0
2023-01-08 12:00:00,155.71145238879765,11.86507261282379,5535.202115623116,2.637768544966381,5500.0
2023-01-08 13:00:00,148.0476205076304,11.496467780208949,5299.0866708819885,3.024864640021855,5500.0
2023-01-08 14:00:00,166.2070796023954,11.621224835912965,4932.613790392444,5.503348931816626,5500.0
2023-01-08 15:00:00,151.31215457087114,9.398340312554595,4824.003171722645,5.24558448465766,5500.0
2023-01-08 16:00:00,157.7918498427387,11.723303618999813,5555.2586588504455,2.396649887182821,5500.0
2023-01-08 17:00:00,151.28186776900137,11.31904633261129,5426.464789718385,3.4664948902802846,5500.0
2023-01-08 18:00:00,159.11358929444003,8.316903085082885,5030.33153559334,6.539258862958537,5500.0
2023-01-08 19:00:00,168.25506273714058,8.444747441296954,5059.291420235308,8.523980163952992,5500.0
2023-01-08 20:00:00,153.32649629890747,9.828454466545795,4899.772105761013,5.503696775632793,5500.0
2023-01-08 21:00:00,154.83068280304548,9.716955572413335,5353.328624498356,5.697798200592163,5500.0
2023-01-08 22:00:00,163.08385647675343,11.898617963808887,4860.911390617962,4.496167633282996,5500.0
2023-01-08 23:00:00,156.4532533455638,10.54268316587452,5682.935480296404,3.821793104858015,5500.0
2023-01-09 00:00:00,170.74981238959361,11.086005496439437,5461.66828633108,5.3173199201701395,5500.0
2023-01-09 01:00:00,164.23279411845843,8.700356508206834,5501.228334130454,6.593736616083579,5500.0
2023-01-09 02:00:00,171.98905707572587,8.252402148128898,5498.57135973308,7.809085302645293,5500.0
2023-01-09 03:00:00,184.2624365771949,10.172122790616744,5027.982388682356,7.947933112616276,5500.0
2023-01-09 04:00:00,148.8042285462467,11.46319310831223,5098.73221774321,3.5247011193164615,5500.0
2023-01-09 05:00:00,171.03783821534864,11.894894337261237,5246.582903883321,4.294609451008087,5500.0
2023-01-09 06:00:00,161.66295921402295,10.908325297370542,4871.034305449921,5.488550502166792,5500.0
2023-01-09 07:00:00,161.14929146877017,8.320275644299981,5394.827299312323,7.335366864949351,5500.0
2023-01-09 08:00:00,155.91439230072928,9.406187935087969,4838.119646565116,6.051466639312936,5500.0
2023-01-09 09:00:00,139.88816831679668,9.45324452260393,5520.986378005953,3.959800619013086,5500.0
2023-01-09 10:00:00,156.28422827514294,10.268978566896479,5344.585345969307,4.1145962459896,5500.0
2023-01-09 11:00:00,162.69509141851321,9.5921361838098,5384.6046630354285,5.52295502927605,5500.0
2023-01-09 12:00:00,168.0707034955856,9.547949520157054,5305.505439683682,6.37067712126683,5500.0
2023-01-09 13:00:00,159.82793533952605,11.41130516153729,5206.838416720858,3.98829602592497,5500.0
2023-01-09 14:00:00,168.71164893784484,9.389701178954258,4858.445170484464,8.025611955870364,5500.0
2023-01-09 15:00:00,180.91569732926644,11.709297826892712,5373.9300203076145,5.81909551993857,5500.0
2023-01-09 16:00:00,151.8704972992319,8.555507488153463,5511.335754726974,6.044069194484357,5500.0
2023-01-09 17:00:00,162.28324637361183,8.34486192660773,5078.361645775616,7.087712590937302,5500.0
2023-01-09 18:00:00,157.31720681776198,9.378059122810798,5590.16413648537,5.301587039477072,5500.0
2023-01-09 19:00:00,147.05362965875193,8.221651400071108,4911.745008575111,6.917946899689613,5500.0
2023-01-09 20:00:00,149.53340082828473,9.384092329367492,5646.813649438382,4.147887635422819,5500.0
2023-01-09 21:00:00,160.99699243907236,9.211298424435505,5280.130226791543,5.822351675530735,5500.0
2023-01-09 22:00:00,169.74740848330694,10.42055563144742,5558.27700370205,5.400520133497918,5500.0
2023-01-09 23:00:00,165.73372668833102,10.6045199099424,5490.26310082468,5.20979253979762,5500.0
2023-01-10 00:00:00,159.90972539099297,9.158686627206423,5660.985152958964,5.430724689806926,5500.0
2023-01-10 01:00:00,164.51711109241967,8.291892102021382,4853.921729641202,8.062882980303405,5500.0
2023-01-10 02:00:00,147.09114052064095,9.250329996987732,5446.526596601194,4.573556676587243,5500.0
2023-01-10 03:00:00,154.1837719891596,9.06988669781673,5023.126994272991,6.002100566768735,5500.0
2023-01-10 04:00:00,154.83274772208782,8.993081121524746,5578.776751548646,5.053892508582062,5500.0
2023-01-10 05:00:00,161.9391410480875,11.052485500554514,5248.438987853918,4.319900015514542,5500.0
2023-01-10 06:00:00,175.44435725319704,11.866746522209901,4993.629980273617,5.71052238954625,5500.0
2023-01-10 07:00:00,159.255558672547,10.617040147558468,5223.5281680313765,4.76214947980941,5500.0
2023-01-10 08:00:00,149.91908914481866,10.910032253437567,5487.471087745791,3.3283329867202696,5500.0
2023-01-10 09:00:00,161.49712430064105,10.212891706484607,4866.178574768558,5.973829571547541,5500.0
2023-01-10 10:00:00,163.5120602243901,11.900331261655136,5154.513341455747,4.203324211197051,5500.0
2023-01-10 11:00:00,149.4826188122211,10.000311614282575,4840.773017220367,5.494455986366831,5500.0
2023-01-10 12:00:00,159.17050294446014,10.425042089615216,5263.955158932528,4.610567412669621,5500.0
2023-01-10 13:00:00,165.8587204519286,9.345493808606713,5545.460447361638,5.844923627851065,5500.0
2023-01-10 14:00:00,141.35887809884179,9.473431239463078,5406.425753225715,4.016264557494531,5500.0
2023-01-10 15:00:00,146.76218799140293,11.131615965725686,5498.545822654865,3.2818850987192256,5500.0
2023-01-10 16:00:00,161.7274090990616,10.516100964581454,5357.76222495098,5.114006283482893,5500.0
2023-01-10 17:00:00,163.2014928448852,11.792820683137204,4898.9059692003275,5.07405924812092,5500.0
2023-01-10 18:00:00,140.67916444138208,9.64150963729082,5497.475071626382,3.1676124524825338,5500.0
2023-01-10 19:00:00,152.16712232811648,9.30019813770422,5396.004119742915,5.3092918437997865,5500.0
2023-01-10 20:00:00,155.81095045358578,11.087959136594963,5448.832105194563,3.66003141953493,5500.0
2023-01-10 21:00:00,162.33788601084157,8.98607654210944,5302.277985726664,6.876325564317519,5500.0
2023-01-10 22:00:00,142.97786144520023,9.268162980073793,5113.922856781176,4.635900698915729,5500.0
2023-01-10 23:00:00,164.88469332838218,11.920642149285449,5536.539714117506,3.302011364855444,5500.0
2023-01-11 00:00:00,165.6203307696621,9.769504447459342,5030.799577926134,6.409931975969316,5500.0
2023-01-11 01:00:00,169.8813655633315,10.78468520258729,4923.545659320831,6.269676407971546,5500.0
2023-01-11 02:00:00,146.61823627969056,10.124165958931197,5374.1501160677735,4.031600712845133,5500.0
2023-01-11 03:00:00,164.1456631186366,11.083064232393117,4804.663301766417,5.217903328398913,5500.0
2023-01-11 04:00:00,135.41819135401286,11.513598486056914,5229.703668396807,2.147165221568255,5500.0
2023-01-11 05:00:00,162.73590295763665,10.892470712969693,5643.002441775563,3.764948425154151,5500.0
2023-01-11 06:00:00,167.95611358853174,11.678539247403736,5697.454622779659,4.002079760166153,5500.0
2023-01-11 07:00:00,161.46779302592623,11.754242006963489,5565.953764720197,3.1245554011085073,5500.0
2023-01-11 08:00:00,152.0655440492375,9.835657884129445,5031.538392206568,5.247926107302739,5500.0
2023-01-11 09:00:00,171.54091466619525,11.029131001030244,4957.945422454618,5.3329675482168675,5500.0
2023-01-11 10:00:00,153.70753926110285,9.29440668034033,5023.2423753004305,6.352753277711864,5500.0
2023-01-11 11:00:00,147.73922806104568,8.045742936776673,5388.315030363179,5.795669158100182,5500.0
2023-01-11 12:00:00,150.55176186476768,9.621666451873589,5252.268424114551,5.064278615214627,5500.0
2023-01-11 13:00:00,170.12654338718067,10.458501792575396,4997.21574084181,6.315876577192367,5500.0
2023-01-11 14:00:00,170.7795581290456,9.663382461724899,5294.311057936528,6.426820554552633,5500.0
2023-01-11 15:00:00,163.60174966436912,8.98986171723431,5479.265594752379,6.355153146780212,5500.0
2023-01-11 16:00:00,143.39319518356203,8.247032190226735,5292.8843238398385,5.416038412495234,5500.0
2023-01-11 17:00:00,151.05962595458277,10.081366164739148,4904.616019966198,5.193448660985339,5500.0
2023-01-11 18:00:00,145.66757261421483,11.23476833270895,5208.089070161804,2.6168697478490754,5500.0
2023-01-11 19:00:00,145.8875703487395,11.22766141021757,5450.952071842502,2.5771136321698958,5500.0
2023-01-11 20:00:00,169.99989758626552,8.181159210911314,5110.0759799059215,7.964048987934574,5500.0
2023-01-11 21:00:00,164.31756662186703,11.971426394323515,5144.231656966234,3.96190463905581,5500.0
2023-01-11 22:00:00,166.0247395512166,10.614136393674809,5112.992898425236,5.450858624006265,5500.0
2023-01-11 23:00:00,161.8181759214681,8.890760863865065,4803.125965450417,6.968499698271341,5500.0
2023-01-12 00:00:00,166.53365774934886,10.127734433987035,5541.024393638206,4.968601705546349,5500.0
2023-01-12 01:00:00,164.35137795444635,11.237912734156778,5177.316538642577,4.588983424664458,5500.0
2023-01-12 02:00:00,157.8101723118796,8.869076840710214,5577.357218403051,6.024661807388649,5500.0
2023-01-12 03:00:00,140.37473236319562,10.926069932464074,5087.013326732273,2.562223691001815,5500.0
2023-01-12 04:00:00,155.59383694924608,8.573041736653314,5394.191181429669,6.380315619894041,5500.0
2023-01-12 05:00:00,163.77348020570767,9.982483149972083,5675.061211809318,4.805691821584331,5500.0
2023-01-12 06:00:00,158.31275992140695,9.505840754028528,5478.974487514312,5.654129657338016,5500.0
2023-01-12 07:00:00,148.31001766773775,11.223104639739548,5623.267056434315,2.338099592016006,5500.0
2023-01-12 08:00:00,161.13496017800784,8.971434064358343,4983.003059754049,8.248981912144169,5500.0
2023-01-12 09:00:00,147.82787627069342,10.411688179956304,5586.258412640585,3.4624928766803076,5500.0
2023-01-12 10:00:00,168.72270845163516,9.917576825883659,5582.5264663720845,4.87823346034361,5500.0
2023-01-12 11:00:00,163.9799108036167,9.52264697749169,5280.285114674637,5.8164822734940405,5500.0
